# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-09-04 01:30:38 | nav-drawer | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4, colour/gradient-fallback text hover) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:27 | nav-menu | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:27 | notice-banner | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:28 | process-steps | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:29 | product-card | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:30 | site-footer | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:30 | social-icons | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:31 | team-member | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 01:32:32 | text | MANUAL SKIP | touch-safe hover guard refactor only (D943 hover-guard tier 4 close-out, all 24 confirmed findings now closed) -- wraps existing :hover rules in the touch-safe guard, same selectors+declarations, no first-paint/resting-state visual change
2026-09-04 04:19:31 | container | MANUAL SKIP | Schema-only addition (attributes.contentBandMargin, default {desktop:{}}, plus supports.sgs.boxFamilies entry) -- zero live rendering effect today; the CSS routing that would populate it (content_band.py _band_family_suffix) returns None until a separate, already-flagged /sgs-update DB reseed runs. No render.php/style.css/edit.js change.
2026-09-04 11:31:52 | modal | MANUAL SKIP | Adds a new gradient-capable colour attr pair (closeColourTextGradient/ctaColourTextGradient + Hover siblings), default empty. Zero live content sets these -- they did not exist before this commit -- so there is no possible visual diff on the current canary to capture. Frontend behaviour is byte-identical for every existing instance.
2026-09-04 11:31:52 | product-card | MANUAL SKIP | Adds a new gradient-capable colour attr pair (closeColourTextGradient/ctaColourTextGradient + Hover siblings), default empty. Zero live content sets these -- they did not exist before this commit -- so there is no possible visual diff on the current canary to capture. Frontend behaviour is byte-identical for every existing instance.
2026-09-04 11:59:43 | nav-menu | MANUAL SKIP | Adds navColourGradient/itemColourGradient, default empty. Zero live content sets these -- they did not exist before this commit -- so there is no possible visual diff on the current canary to capture. Frontend behaviour is byte-identical for every existing instance.
2026-09-04 12:01:03 | nav-menu | MANUAL SKIP | Adds navColourGradient/itemColourGradient/ctaColourGradient/popularBadgeColourGradient, all default empty. Zero live content sets any of these -- they did not exist before this commit -- so there is no possible visual diff on the current canary to capture. Frontend behaviour is byte-identical for every existing instance.
2026-09-04 12:01:03 | pricing-table | MANUAL SKIP | Adds navColourGradient/itemColourGradient/ctaColourGradient/popularBadgeColourGradient, all default empty. Zero live content sets any of these -- they did not exist before this commit -- so there is no possible visual diff on the current canary to capture. Frontend behaviour is byte-identical for every existing instance.
2026-09-04 13:22:08 | brand-strip | MANUAL SKIP | Adds hover-state colour siblings via fix.js --apply, mechanical/deterministic. Values default empty; zero live content sets any of these new attrs, so there is no possible visual diff to capture. Frontend behaviour byte-identical for every existing instance.
2026-09-04 13:22:08 | pricing-table | MANUAL SKIP | Adds hover-state colour siblings via fix.js --apply, mechanical/deterministic. Values default empty; zero live content sets any of these new attrs, so there is no possible visual diff to capture. Frontend behaviour byte-identical for every existing instance.
2026-09-04 13:22:09 | testimonial | MANUAL SKIP | Adds hover-state colour siblings via fix.js --apply, mechanical/deterministic. Values default empty; zero live content sets any of these new attrs, so there is no possible visual diff to capture. Frontend behaviour byte-identical for every existing instance.
2026-09-04 13:36:35 | product-card | MANUAL SKIP | Adds 4 text-colour gradient siblings (titleColour/descColour/priceColour/priceNoteColour), default empty. Zero live content sets these -- no possible visual diff on the current canary. Flat-colour path re-emits the same value the existing custom-property mechanism already set, byte-identical for every existing instance.
2026-09-04 13:37:30 | google-reviews | MANUAL SKIP | Adds hover-state colour siblings (titleColourHover/descriptionColourHover/numberColourHover/starColourHover), default empty. Zero live content sets these -- no possible visual diff on the current canary.
2026-09-04 13:37:30 | process-steps | MANUAL SKIP | Adds hover-state colour siblings (titleColourHover/descriptionColourHover/numberColourHover/starColourHover), default empty. Zero live content sets these -- no possible visual diff on the current canary.
2026-09-04 13:38:24 | nav-menu | MANUAL SKIP | Wires itemBgGradient through an already-called sgs_background_paint_decl() (null placeholder replaced with the real variable), default empty. Zero live content sets it -- no possible visual diff on the current canary.
2026-09-04 14:31:41 | cta-section | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/role only); live canary deploy blocked right now by a concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal, not a bug) -- will live-verify once that clears
2026-09-04 14:31:42 | decorative-image | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/role only); live canary deploy blocked right now by a concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal, not a bug) -- will live-verify once that clears
2026-09-04 14:31:42 | nav-drawer | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/role only); live canary deploy blocked right now by a concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal, not a bug) -- will live-verify once that clears
2026-09-04 14:31:43 | social-icons | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/role only); live canary deploy blocked right now by a concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal, not a bug) -- will live-verify once that clears
2026-09-04 14:32:41 | cta-section | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP
2026-09-04 14:32:42 | decorative-image | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP
2026-09-04 14:32:42 | nav-drawer | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP
2026-09-04 14:32:43 | social-icons | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP
2026-09-04 14:33:27 | google-reviews | MANUAL SKIP | new gradient-sibling attrs on writeReviewColourText/arrowColourText, code verified (build clean, self-test 15/15) but tree has 3 concurrent sessions' uncommitted work in other blocks blocking a scoped payload deploy right now -- live probe owed next, tracked in commit message
2026-09-04 14:35:07 | google-reviews | MANUAL SKIP | new gradient-sibling attrs on writeReviewColourText/arrowColourText, code verified (build clean, self-test 15/15) but tree has other sessions' uncommitted work in other blocks blocking a scoped payload deploy right now -- live probe owed next
2026-09-04 14:42:29 | cta-section | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/aria-describedby/role only); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal)
2026-09-04 14:42:30 | decorative-image | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/aria-describedby/role only); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal)
2026-09-04 14:42:31 | nav-drawer | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/aria-describedby/role only); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal)
2026-09-04 14:42:31 | social-icons | MANUAL SKIP | C7 a11y-attribute-only change (no pixel movement -- alt/aria-hidden/aria-label/aria-describedby/role only); live canary deploy blocked by concurrent session's uncommitted google-reviews WIP under the same blocks-only deploy scope (D336-safe refusal)
2026-09-04 15:30:52 | testimonial-slider | MANUAL SKIP | D744-pattern text-colour gradient (textColourGradient/textColourHoverGradient) + background moved to a ::after layer; corrected mid-session after live probing caught sgs_text_decls() feeding a gradient string through sgs_colour_value() (garbage output) -- fixed to the proven sgs_resolve_text_colour_or_gradient()+sgs_text_colour_decl() pattern and re-verified the corrected function chain in isolation on the server (valid background-image+clip+color:transparent). Redeploy blocked right now by an unrelated concurrent session's gate-full ratchet promotion (D4, hero/media-atom findings) -- not this change's fault, live probe owed once that clears.
2026-09-04 15:32:04 | testimonial-slider | MANUAL SKIP | D744-pattern text-colour gradient, corrected mid-session, deploy blocked by unrelated concurrent gate-full ratchet promotion
2026-09-04 15:36:42 | testimonial-slider | MANUAL SKIP | D744-pattern text-colour gradient, corrected mid-session, deploy blocked by unrelated concurrent gate-full ratchet promotion
2026-09-04 15:37:06 | inspector-scan | MANUAL SKIP | rule 38-media-attr-parity ratchet failure is on sgs/hero splitMediaWidthTablet/Mobile -- a different, concurrent session's D4 gate-promotion commit (539c11eeb), not this commit's finding.
2026-09-04 15:37:41 | hero | MANUAL SKIP | C19 item 3: split-media panel migrated to shared box-shape+media-padding atom chain, same as sgs/media. No pixel movement on default/unset attrs. All static gates green (build, dead-controls, media-atom-parity x6, phpcs delta clean). Live canary deploy blocked by another concurrent session's uncommitted testimonial-slider/bindings work under the same blocks-only scope (D336-safe refusal). Live probe owed once that clears.
2026-09-04 15:39:07 | hero | MANUAL SKIP | C19 item 3: split-media panel migrated to shared box-shape+media-padding atom chain. Static gates green. Live deploy was blocked by concurrent testimonial-slider/bindings WIP; live probe owed.
2026-09-04 15:44:49 | hero | MANUAL SKIP | C19 item 3: split-media panel migrated to shared box-shape+media-padding atom chain. Static gates green (all inspector-scan gate rules 0, incl. the real 38-media-attr-parity fix in this same commit). Live deploy blocked by concurrent testimonial-slider/bindings WIP earlier this session (may have cleared); live probe owed.
2026-09-04 18:15:44 | nav-menu | MANUAL SKIP | hover-colour attrs applied by the newly-hardened colour-codemod (fix.js --apply), a mechanical hover-state addition -- verified via build's hover-guard gate (0 new unguarded findings) and check-element-manifest-conformance (gate green after fixing 2 orphaned gradient attrMap entries); live probe planned next via check-colour-gradient-roundtrip.js/manual canary check for hover firing
2026-09-04 18:15:45 | team-member | MANUAL SKIP | hover-colour attrs applied by the newly-hardened colour-codemod (fix.js --apply), a mechanical hover-state addition -- verified via build's hover-guard gate (0 new unguarded findings) and check-element-manifest-conformance (gate green after fixing 2 orphaned gradient attrMap entries); live probe planned next via check-colour-gradient-roundtrip.js/manual canary check for hover firing
2026-09-04 18:37:31 | pricing-table | MANUAL SKIP | mechanical gradient-sibling addition (ctaBackgroundGradient/popularBadgeBackgroundGradient) to already-conformant colour controls, matching the established D956-shape pattern used on ctaColour/titleColour/featureColour tonight; verified via survey.js (both rows move off REFUSED, hasGradient true), php -l clean, JSON-valid block.json, element-manifest-conformance gate green, and a green npm run build (only unrelated pre-existing text/edit.js letterSpacing failure)
2026-09-04 18:38:30 | nav-menu | MANUAL SKIP | underlineColourGradient is a gradient-sibling attribute wired via block.json attrMap + render.php CSS decl swap on the existing decorative ::after selector; no new visual class/DOM shape, resting flat-colour fallback unchanged (matches the sanctioned bypass precedent used for burgerBgGradient/indicatorColourGradient earlier tonight on this same file)
2026-09-04 18:57:38 | nav-menu | MANUAL SKIP | wiring fix only -- swaps a hardcoded background-color declaration for the already-computed gradient-aware $u_paint_decl variable that commit e1ca47c01 built but never used; live-verified before and after (background-image resolves to the real gradient now, no other change to rendered markup/CSS)
2026-09-04 19:22:54 | buybox | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:22:55 | icon-list | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:22:55 | info-box | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:22:56 | notice-banner | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:22:57 | product-card | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:22:58 | team-member | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:22:59 | testimonial | MANUAL SKIP | text-gradient primary-emission fix (sgs_text_decls->sgs_text_colour_decl): byte-identical CSS for every existing flat-colour instance (sgs_text_colour_decl emits the same color:X via sgs_colour_value for a flat value), the only behaviour change is that a previously-broken gradient-set instance now actually paints -- same proven fix already shipped+live-verified on sgs/testimonial-slider and sgs/pricing-table this session; will live-verify gradient rendering directly via check-colour-gradient-roundtrip.js post-deploy rather than a before/after screenshot diff
2026-09-04 19:54:44 | pricing-table | MANUAL SKIP | new hover-colour sibling wiring (ctaBackgroundHover/popularBadgeBackgroundHover) - additive capability, no existing rendered output changes (byte-identical for any instance not setting the new attrs); will live-verify the new hover state fires via a Playwright hover probe post-deploy rather than a before/after screenshot diff
2026-09-04 19:56:35 | pricing-table | MANUAL SKIP | new hover-colour sibling wiring (ctaBackgroundHover/popularBadgeBackgroundHover) - additive capability, no existing rendered output changes; will live-verify the new hover state fires via a Playwright hover probe post-deploy
2026-09-04 19:57:01 | inspector-scan | MANUAL SKIP | the sole gating finding (RULE 01-tab-group, sgs/business-info) is on files staged by a concurrent session's unrelated in-progress work, not by this commit's pathspec (pricing-table only) - inspector-scan reads the whole staged index rather than the commit pathspec, so it cannot be scoped away any other way
2026-09-04 19:57:37 | business-info | MANUAL SKIP | rule-41-co2 fix: edit.js only relocates existing inspector JSX between panels (no new render/markup/CSS), block.json edit is supports.sgs.elements attrMap metadata-only (proven by check-blockjson-metadata-only.py exit 0) -- editor-only checker's 'every staged file is JS' rule doesn't recognise the metadata-only block.json companion, hence the scoped skip
2026-09-04 20:01:47 | business-info | MANUAL SKIP | rule-41-co2 fix: edit.js only relocates existing inspector JSX between panels (no new render/markup/CSS); block.json attrMap addition is supports.sgs metadata-only (check-blockjson-metadata-only.py exit 0)
2026-09-04 20:04:55 | text | MANUAL SKIP | Adds wp_strip_all_tags() wrap around existing $responsive_css value in the <style> echo (Spec 32 blob-sanitisation gate); no-op on any legitimate CSS content, purely a security hardening no-op — markup-neutral checker flags the line replacement as a deletion even though it is semantically additive-only
2026-09-04 20:30:30 | pricing-table | MANUAL SKIP | fixes a live bug (6 hover-colour attrs silently painting the wrong element and gated behind an unrelated attribute); already deployed to sandybrown with the bug present, this commit corrects it - will live-verify each corrected selector via check-colour-gradient-roundtrip.js/a hover probe post-deploy
2026-09-04 20:56:20 | accordion | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive font-weight (600->700) on an existing open/hover state rule that already changes background-color/color; no new selector, no markup/DOM change, no layout shift; will live-verify the weight increase on the sandybrown canary
2026-09-04 20:56:20 | product-faq | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive font-weight (600->700) on an existing open/hover state rule that already changes background-color/color; no new selector, no markup/DOM change, no layout shift; will live-verify the weight increase on the sandybrown canary
2026-09-04 20:57:07 | card-grid | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive border-width bump (2px->3px, or 1px->2px on the tabs-shaped mobile tab) on an existing current/selected/active state rule that already changes background-color/border-color/color; no new selector, no markup/DOM change; will live-verify the width increase on the sandybrown canary
2026-09-04 20:57:08 | form | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive border-width bump (2px->3px, or 1px->2px on the tabs-shaped mobile tab) on an existing current/selected/active state rule that already changes background-color/border-color/color; no new selector, no markup/DOM change; will live-verify the width increase on the sandybrown canary
2026-09-04 20:57:09 | post-grid | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive border-width bump (2px->3px, or 1px->2px on the tabs-shaped mobile tab) on an existing current/selected/active state rule that already changes background-color/border-color/color; no new selector, no markup/DOM change; will live-verify the width increase on the sandybrown canary
2026-09-04 20:57:10 | product-card | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive border-width bump (2px->3px, or 1px->2px on the tabs-shaped mobile tab) on an existing current/selected/active state rule that already changes background-color/border-color/color; no new selector, no markup/DOM change; will live-verify the width increase on the sandybrown canary
2026-09-04 20:57:51 | table-of-contents | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive text-decoration:underline (toc active link) or border-width bump 1px->2px (tabs mobile button-style selected tab) alongside existing colour-only active/selected rules; no new selector, no markup/DOM change; will live-verify on the sandybrown canary
2026-09-04 20:57:52 | tabs | MANUAL SKIP | rule-43 WCAG 1.4.1 fix: additive text-decoration:underline (toc active link) or border-width bump 1px->2px (tabs mobile button-style selected tab) alongside existing colour-only active/selected rules; no new selector, no markup/DOM change; will live-verify on the sandybrown canary
2026-09-04 20:58:33 | gallery | MANUAL SKIP | rule-43 Category-2 ambiguous finding verified by eye to be a genuine flat colour-only swap; fixed with a real non-colour signal (dot size 10px->14px on active carousel dot; border-left accent bar transparent->primary on hover/active search result, matching the pre-existing buybox/product-card value-ladder convention); no new selector, no markup/DOM change; will live-verify on the sandybrown canary
2026-09-04 20:58:34 | product-search | MANUAL SKIP | rule-43 Category-2 ambiguous finding verified by eye to be a genuine flat colour-only swap; fixed with a real non-colour signal (dot size 10px->14px on active carousel dot; border-left accent bar transparent->primary on hover/active search result, matching the pre-existing buybox/product-card value-ladder convention); no new selector, no markup/DOM change; will live-verify on the sandybrown canary
2026-09-04 22:23:38 | button | MANUAL SKIP | adds colourTextGradient/colourTextHoverGradient sibling attrs to colourText; new ::after background-move + gradient CSS only emits when a valid gradient is set, gated per-instance at 0,3,0 specificity -- byte-identical for every existing flat-colour button (style.css untouched)
2026-09-04 22:26:38 | nav-menu | MANUAL SKIP | adds gradient sibling to featuredColour, mirrors already-shipped burgerColour pattern in the same file; byte-identical for every existing flat-colour instance
2026-09-04 22:43:46 | before-after | MANUAL SKIP | new sgs_custom_property_gradient_decls() helper adds a gradient sibling to a colour-valued custom property with no stable selector; additive-only (background-image composites over the existing background-color, unset falls back to none so every existing flat-colour instance is byte-identical) - will live-verify the new gradient fires via a Playwright probe post-deploy rather than a before/after screenshot diff
2026-09-04 22:43:47 | brand-strip | MANUAL SKIP | new sgs_custom_property_gradient_decls() helper adds a gradient sibling to a colour-valued custom property with no stable selector; additive-only (background-image composites over the existing background-color, unset falls back to none so every existing flat-colour instance is byte-identical) - will live-verify the new gradient fires via a Playwright probe post-deploy rather than a before/after screenshot diff
2026-09-04 22:44:59 | process-steps | MANUAL SKIP | adds Gradient siblings to already-block-private backgroundColour/textColour (native colour support already disabled in block.json); byte-identical for every existing flat-colour instance; QC-council-validated fix shape
2026-09-04 23:23:23 | before-after | MANUAL SKIP | 9 gradient siblings on already-custom-property-fed colour rows, split off a shared-element fill/text conflict via a ::after layer where needed (hand-built where the base element is already position:absolute, matching pricing-table's badge precedent) or the shared background-color/color declarations removed and replaced with the new dynamic mechanism entirely - old flat-colour behaviour preserved exactly (defaults verified against each attribute's own PHP default), will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:23:24 | cart | MANUAL SKIP | 9 gradient siblings on already-custom-property-fed colour rows, split off a shared-element fill/text conflict via a ::after layer where needed (hand-built where the base element is already position:absolute, matching pricing-table's badge precedent) or the shared background-color/color declarations removed and replaced with the new dynamic mechanism entirely - old flat-colour behaviour preserved exactly (defaults verified against each attribute's own PHP default), will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:23:25 | gallery | MANUAL SKIP | 9 gradient siblings on already-custom-property-fed colour rows, split off a shared-element fill/text conflict via a ::after layer where needed (hand-built where the base element is already position:absolute, matching pricing-table's badge precedent) or the shared background-color/color declarations removed and replaced with the new dynamic mechanism entirely - old flat-colour behaviour preserved exactly (defaults verified against each attribute's own PHP default), will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:42:31 | brand-strip | MANUAL SKIP | 6 gradient siblings on already-custom-property-fed colour rows with independent (non-shared) selectors, dispatched in parallel to Haiku subagents and reviewed centrally - additive-only (new sibling custom property or direct scoped rule, unset falls back to the existing flat behaviour), one real bug found and fixed centrally (post-grid's missing block.json attribute declaration) - will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:42:31 | breadcrumbs | MANUAL SKIP | 6 gradient siblings on already-custom-property-fed colour rows with independent (non-shared) selectors, dispatched in parallel to Haiku subagents and reviewed centrally - additive-only (new sibling custom property or direct scoped rule, unset falls back to the existing flat behaviour), one real bug found and fixed centrally (post-grid's missing block.json attribute declaration) - will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:42:32 | countdown-timer | MANUAL SKIP | 6 gradient siblings on already-custom-property-fed colour rows with independent (non-shared) selectors, dispatched in parallel to Haiku subagents and reviewed centrally - additive-only (new sibling custom property or direct scoped rule, unset falls back to the existing flat behaviour), one real bug found and fixed centrally (post-grid's missing block.json attribute declaration) - will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:42:33 | form | MANUAL SKIP | 6 gradient siblings on already-custom-property-fed colour rows with independent (non-shared) selectors, dispatched in parallel to Haiku subagents and reviewed centrally - additive-only (new sibling custom property or direct scoped rule, unset falls back to the existing flat behaviour), one real bug found and fixed centrally (post-grid's missing block.json attribute declaration) - will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:42:34 | post-grid | MANUAL SKIP | 6 gradient siblings on already-custom-property-fed colour rows with independent (non-shared) selectors, dispatched in parallel to Haiku subagents and reviewed centrally - additive-only (new sibling custom property or direct scoped rule, unset falls back to the existing flat behaviour), one real bug found and fixed centrally (post-grid's missing block.json attribute declaration) - will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-04 23:42:34 | social-icons | MANUAL SKIP | 6 gradient siblings on already-custom-property-fed colour rows with independent (non-shared) selectors, dispatched in parallel to Haiku subagents and reviewed centrally - additive-only (new sibling custom property or direct scoped rule, unset falls back to the existing flat behaviour), one real bug found and fixed centrally (post-grid's missing block.json attribute declaration) - will live-verify via check-colour-gradient-roundtrip.js post-deploy
2026-09-05 02:29:23 | inspector-scan | MANUAL SKIP | rule 40-media-svg-sanitised flagged sgs/container's edit.js dangerouslySetInnerHTML (pre-existing, real XSS gap, unrelated to this commit -- sgs/container is not touched here). Flagging separately to Bean for its own fix.
2026-09-05 03:11:44 | brand-strip | MANUAL SKIP | Hover-colour bugfix, inert-on-page controls; live capture queued immediately after the pending rebase onto the parallel session's seeding-script changes.
2026-09-05 03:11:46 | testimonial | MANUAL SKIP | Hover-colour bugfix, inert-on-page controls; live capture queued immediately after the pending rebase onto the parallel session's seeding-script changes.
2026-09-05 03:12:59 | brand-strip | MANUAL SKIP | Hover-colour bugfix on inert-on-page controls; live capture queued straight after the pending rebase.
2026-09-05 03:13:01 | testimonial | MANUAL SKIP | Hover-colour bugfix on inert-on-page controls; live capture queued straight after the pending rebase.
2026-09-05 03:49:09 | hero | MANUAL SKIP | Restores a background layer that rendered nowhere; live capture is the very next step (deploy is queued behind one peer-owned file).
2026-09-05 22:15:15 | accordion | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:17 | accordion-item | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:18 | before-after | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:19 | brand-strip | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
2026-09-05 22:15:20 | button | MANUAL SKIP | live canary deploy currently blocked by unrelated concurrent dirty-tree work (D336 gate correctly refused --allow-dirty); verified instead via PHP syntax check on all changed render.php files, direct standalone execution of the shared render helper against both shapes, and the paired converter fix's full regression suite; live visual capture is this migration's own planned final-verification step, not skipped by choice
